id,lat,lon,name
USC00204793,42.8133,-83.8038,LINDEN WWTP
USC00208249,44.7607,-85.6443,TRAVERSE CITY MUNSON
USC00207684,44.6391,-85.325,SOUTH BOARDMAN 2W
USC00202328,42.9269,-83.9894,DURAND WWTP
USC00205591,45.9902,-84.8361,MORAN
USC00200228,42.2416,-83.6933,ANN ARBOR SE
USC00200106,42.6158,-82.5436,ALGONAC WWTP
USC00205451,42.0811,-83.6769,MILAN WWTP
USC00202250,41.9856,-86.132,DOWAGIAC 1 W
USW00014845,43.43333,-83.86667,SAGINAW HARRY W BROWNE AP
USW00014845,43.53306,-84.07972,SAGINAW MBS INTL AP
USC00205822,41.9497,-83.28,NEWPORT 4SSE
USC00203278,42.9163,-83.5097,GOODRICH
USC00202016,42.3469,-83.1736,DEARBORN NO. 2
USC00200342,45.00471,-84.14043,ATLANTA
USC00201435,46.49909,-87.84506,CLARKSBURG
USC00208706,46.5102,-88.6666,WATTON
USC00206583,46.1863,-84.3238,PICKFORD 3NE
USC00203188,44.5358,-83.7022,GLENNIE 2SE
USC00204258,44.5897,-85.0486,KALKASKA 11SE
USC00205533,44.6466,-84.1158,MIO WWTP
USC00208972,42.4355,-83.783,WHITMORE LAKE 1NW
USC00206510,45.3613,-84.9512,PETOSKEY NCMC
USW00094871,42.1256,-86.4284,BENTON HARBOR
USC00211198,43.6309,-91.5027,CALEDONIA
USC00210355,43.6542,-92.9739,AUSTIN WASTE WATER TREATMENT FACILITY
USC00216654,43.6725,-92.0747,PRESTON
USC00210075,43.6064,-93.3019,ALBERT LEA 3 SE
USC00214453,43.7022,-95.1519,LAKEFIELD 2NE
USC00219170,43.6449,-95.5802,WORTHINGTON 2 NNE
USC00213290,43.7047,-92.5644,GRAND MEADOW
USC00217184,43.8052,-91.7501,RUSHFORD
USC00218808,43.7468,-93.7368,WELLS
USC00219046,43.7639,-94.1662,WINNEBAGO
USC00210157,43.8835,-94.1665,AMBOY
USC00219033,43.8575,-95.1168,WINDOM
USC00217326,43.9904,-94.6123,ST. JAMES WWTP
USC00214534,43.9984,-95.9495,LAKE WILSON
USC00216565,44.0138,-96.3258,PIPESTONE
USC00219072,44.0876,-91.6703,WINONA DAM 5 A
USC00218692,44.0707,-93.5264,WASECA SOUTHERN RESEARCH AND OUTREACH CENTER
USC00218323,44.2394,-95.6308,TRACY
USC00217907,44.247,-94.9865,SPRINGFIELD 1 NW
USC00214546,44.2395,-95.3152,LAMBERTON SOUTHWEST RESEARCH AND OUTREACH CENTER
USC00218227,44.2813,-92.1943,THEILMAN 1SSW
USC00219249,44.2992,-92.6662,ZUMBROTA
USC00217405,44.3223,-93.9655,ST. PETER
USC00215204,44.47055,-95.79083,MARSHALL
USC00213076,44.55647,-94.22077,GAYLORD
USC00216822,44.6103,-92.6101,RED WING DAM 3
USC00214176,44.6501,-93.6356,JORDAN 1SSW
USC00217107,44.71668,-93.0981,ROSEMOUNT RESEARCH AND OUTREACH CENTER
USC00211263,44.7184,-96.2696,CANBY
USC00213567,44.7597,-92.8689,HASTINGS DAM 2
USC00216152,44.7629,-94.9298,OLIVIA 3E
USC00213311,44.8135,-95.5517,GRANITE FALLS
USW00014922,44.8831,-93.2289,MINNEAPOLIS ST PAUL INTL AP
USC00215563,44.9341,-95.74597,MONTEVIDEO 1SW
USC00218450,44.9846,-93.1772,UNIV OF MINN ST PAUL
USC00215838,45.01,-93.3792,NEW HOPE
USC00214994,45.0024,-96.1662,MADISON WWTP
USC00218477,45.0482,-93.0959,VADNAIS LAKE
USC00212088,45.0417,-93.79088,DELANO
USC00212023,45.04181,-94.27818,DASSEL 3SE
USC00214778,45.1279,-94.5348,LITCHFIELD
USC00215400,45.1219,-95.9269,MILAN 1 NW
USC00212881,45.3397,-92.9125,FOREST LAKE 5NE
USC00212500,45.3048,-93.5843,ELK RIVER
USC00210667,45.3167,-95.6166,BENSON
USC00210287,45.38564,-96.12578,ARTICHOKE LAKE 1 E
USC00217502,45.5459,-93.7571,SANTIAGO 3 E
USC00211691,45.5794,-94.392,COLLEGEVILLE ST. JOHN'S
USC00215638,45.5901,-95.8745,MORRIS WEST CENTRAL RESEARCH AND OUTREACH CENTER
USC00211063,45.5959,-96.8284,BROWNS VALLEY
USC00215325,45.6771,-94.802,MELROSE
USC00213174,45.6584,-95.4392,GLENWOOD 2 WNW
USC00215392,45.7532,-93.6617,MILACA
USC00218907,45.808,-96.5041,WHEATON
USC00215615,45.8776,-93.3147,MORA
USC00218947,45.8619,-96.565,WHITE ROCK DAM
USC00214861,45.9646,-94.8892,LONG PRAIRIE
USC00214103,46.3197,-93.5013,ISLE 12N
USC00210939,46.3433,-94.2086,BRAINERD
USC00213411,46.4119,-94.3608,GULL LAKE DAM
USC00218579,46.3938,-95.1494,WADENA 3 S
USC00216276,46.4145,-95.5464,OTTERTAIL
USC00215598,46.4378,-92.7578,MOOSE LAKE 1 SSE
USC00217149,46.4808,-96.2869,ROTHSAY
USC00216547,46.6694,-94.1089,PINE RIVER DAM
USC00211630,46.7047,-92.5253,CLOQUET
USC00219173,46.6804,-92.9543,WRIGHT 3 E
USW00014913,46.8369,-92.1833,DULUTH INTL AP
USC00217460,46.7953,-93.3211,SANDY LAKE DAM LIBBY
USC00212142,46.8373,-95.8375,DETROIT LAKES 1 NNE
USC00218191,46.958,-95.6546,TAMARAC WILDLIFE REF
USC00218419,47.0258,-91.6653,TWO HARBORS
USC00213303,47.2436,-93.4975,GRAND RAPIDS FORESTRY LAB
USC00214106,47.2255,-95.1919,ITASCA UNIV OF MINN
USC00210989,47.2472,-91.8624,BRIMSON 2S
USC00216612,47.2508,-93.5861,POKEGAMA DAM
USC00214652,47.2467,-94.2228,LEECH LAKE
USC00210018,47.2991,-96.5161,ADA
USC00211374,47.3847,-94.6147,CASS LAKE
USC00213282,47.7518,-90.3282,GRAND MARAIS
USC00218311,47.7817,-92.2784,TOWER 2S
USC00211891,47.8014,-96.6031,CROOKSTON NW EXP STA
USC00216787,47.8879,-96.2658,RED LAKE FALLS
USC00213296,47.9711,-89.6908,GRAND PORTAGE
USC00210746,48.1969,-93.7994,BIG FALLS
USC00210050,48.30056,-95.98167,AGASSIZ REFUGE
USC00210252,48.3311,-96.8252,ARGYLE
USW00014918,48.5614,-93.3981,INTERNATIONAL FALLS INTL AP
USC00213455,48.7715,-96.9406,HALLOCK
USC00218679,48.8947,-95.3303,WARROAD
USC00216287,44.098,-93.2308,OWATONNA
USC00212842,46.9728,-92.87,FLOODWOOD 3 NE
USC00212645,47.4581,-92.5303,EVELETH WASTE WATER PLANT
USC00218986,45.5231,-92.7489,WILD RIVER STATE PARK
USC00211074,46.3004,-92.5337,BRUNO 7ENE
USC00215586,46.8876,-96.7482,MOORHEAD
USC00214884,44.9784,-93.2469,LOWER ST. ANTHONY FALLS
USC00215902,46.5234,-95.3847,NEW YORK MILLS
USC00219134,47.45,-91.2167,WOLF RIDGE ELC
USC00211174,44.0909,-92.64,BYRON 4NORTH
USC00212576,47.6581,-92.1958,EMBARRASS
USC00211448,44.8496,-93.5644,CHANHASSEN WSFO
USC00218421,47.1253,-91.7067,TWO HARBORS 7NW
USC00214191,48.4088,-93.0484,KABETOGAMA
USC00212555,47.9721,-91.4492,ELY 25E
USC00210387,47.7121,-91.9533,BABBITT
USC00211771,47.894800000000004,-92.5337,COOK 8NE
USC00213417,48.1603,-90.8842,GUNFLINT LAKE 10 NW
USC00211250,48.61,-95.1816,CAMP NORRIS DNR
USC00211065,44.7335,-94.3418,BROWNTON WWTP
USW00014925,43.9041,-92.4916,ROCHESTER INTL AP
USW00014926,45.5433,-94.0513,ST CLOUD REGIONAL AP
USC00211468,44.813,-93.6312,CHASKA 2NW
USC00216920,45.7576,-94.2072,RICE
USC00218039,45.0455,-92.8522,STILLWATER 2SW
USC00217379,44.9312,-93.154,ST. PAUL 3SW
USC00210190,45.2534,-93.2927,ANDOVER 1N
USC00216211,48.0508,-92.7636,ORR 3E
USW00003940,32.3205,-90.0777,JACKSON INTL AP
USW00013833,31.28194,-89.25306,HATTIESBURG CHAIN MUNICIPAL AP
USC00221865,31.2502,-89.8361,COLUMBIA
USW00093919,31.1827,-90.4708,MCCOMB/PIKE COUNTY/JOHN E LEWIS FIELD AP
USC00223887,31.2546,-89.3391,HATTIESBURG 5SW
USC00225987,31.5519,-90.1058,MONTICELLO
USC00221094,31.5447,-90.458,BROOKHAVEN CITY
USC00226177,31.589,-91.3409,NATCHEZ
USC00221852,31.6419,-89.5572,COLLINS
USC00229439,31.6773,-88.6709,WAYNESBORO 2 W
USC00224939,31.6755,-89.1236,LAUREL
USC00223920,31.8327,-90.4541,HAZLEHURST 5 SW
USC00222385,31.9544,-89.9327,D'LO 2 SW
USC00222094,31.9461,-90.3775,CRYSTAL SPRINGS EXP STA
USC00227132,31.985,-90.9719,PORT GIBSON 1 NE
USC00227276,32.1432,-89.5524,RALEIGH 6N
USC00226476,32.2061,-90.5133,OAKLEY EXP STATION
USW00013865,32.3347,-88.7442,MERIDIAN KEY FIELD
USC00226308,32.3377,-89.0816,NEWTON EXP STATION
USW00013927,32.33667,-90.22139,JACKSON HAWKINS FIELD
USC00229230,32.385,-90.8752,VICKSBURG CITY
USC00221389,32.6713,-90.0361,CANTON 4N
USC00221489,32.7505,-89.5388,CARTHAGE
USC00226894,32.7691,-89.1302,PHILADELPHIA 1 WSW
USC00229860,32.9027,-90.3816,YAZOO CITY 5 NNE
USC00227560,32.8977,-90.8852,ROLLING FORK
USC00224776,33.0583,-89.5797,KOSCIUSKO
USC00225361,33.1544,-88.5586,MACON 3N
USC00225247,33.1355,-89.0711,LOUISVILLE
USC00220660,33.1772,-90.4919,BELZONI
USC00223605,33.3591,-91.06,GREENVILLE
USC00228374,33.4691,-88.7822,STATE UNIVERSITY
USC00226009,33.4516,-90.5097,MOORHEAD
USW00013939,33.4825,-90.98528,GREENVILLE ASOS
USC00229743,33.4847,-89.6244,WINONA 5 E
USW00013978,33.4963,-90.0866,GREENWOOD LEFLORE AP
USW00013978,33.5,-90.2,GREENWOOD MUNICIPAL AP
USC00221880,33.4677,-88.3847,COLUMBUS
USC00222896,33.5627,-89.2358,EUPORA 2 E
USC00221738,33.7367,-90.7445,CLEVELAND
USC00223645,33.7608,-89.8137,GRENADA
USC00220021,33.83,-88.5213,ABERDEEN
USC00221606,34.0038,-90.0681,CHARLESTON
USC00224869,34.2044,-90.2909,LAMBERT 1W
USC00221707,34.1864,-90.5573,CLARKSDALE
USC00223208,34.2613,-88.4569,FULTON 3 W
USC00229079,34.3726,-89.5308,UNIVERSITY
USC00227815,34.3961,-89.7902,SARDIS DAM
USC00224001,34.6189,-89.1912,HICKORY FLAT
USC00227921,34.6314,-89.9592,SENATOBIA
USC00220955,34.6345,-88.5622,BOONEVILLE
USC00228998,34.7281,-90.3683,TUNICA 2 N
USC00224377,34.6988,-89.8213,INDEPENDENCE 1W
USC00223975,34.804,-90.0102,HERNANDO
USC00221962,34.8791,-88.6177,CORINTH 7 SW
USC00229173,34.1646,-88.7238,VERONA EXPERIMENT STATION
USC00226527,34.95361,-89.82972,OLIVE BRANCH
USC00229004,34.265,-88.7658,TUPELO 2
USC00226638,32.0338,-88.71,P HARRISON ARCHUSA
USW00093862,34.2622,-88.7713,TUPELO REGIONAL AP
USW00093874,30.4119,-89.0808,GULFPORT - BILOXI AIRPORT
USC00234417,36.2252,-90.0749,KENNETT RADIO KBOA
USC00235207,36.5994,-89.9894,MALDEN MUNICIPAL AP
USC00232289,36.6205,-90.8125,DONIPHAN
USC00236460,36.6745,-93.1076,OZARK BEACH
USC00236791,36.7577,-90.4055,POPLAR BLUFF
USC00232302,36.79,-92.2193,DORA 1N
USW00003975,36.7725,-90.32472,POPLAR BLUFF MUNICIPAL AP
USC00238754,36.85814,-92.58758,WASOLA 5N
USC00237772,36.8775,-89.623,SIKESTON POWER STATION
USC00235704,36.86176,-93.96244,MONETT 4SW
USC00235976,36.86489,-94.36036,NEOSHO
USC00238700,36.923,-90.2836,WAPPAPELLO DAM
USC00232240,36.98596,-94.35518,DIAMOND 2W
USC00231674,37.1319,-90.7755,CLEARWATER DAM
USC00235227,37.10861,-92.579,MANSFIELD
USC00232619,37.15605,-91.36015,EMINENCE 1 N
USC00235834,37.1542,-92.2617,MOUNTAIN GROVE 2 N
USW00013987,37.15221,-94.49527,JOPLIN REGIONAL  AIRPORT
USW00003935,37.2252,-89.5705,CAPE GIRARDEAU MUNICIPAL AP
USC00237309,37.25979,-91.42791,ROUND SPRING 2SW
USC00235253,37.3036,-89.9663,MARBLE HILL
USC00234019,37.31864,-91.96282,HOUSTON
USC00235307,37.3378,-92.9098,MARSHFIELD
USC00230304,37.2613,-93.5911,ASH GROVE 4S
USC00234226,37.378,-89.6677,JACKSON
USC00235027,37.39088,-93.94905,LOCKWOOD
USC00234919,37.5544,-91.883,LICKING 4N
USC00234705,37.5984,-94.2842,LAMAR 7N
USC00233038,37.5742,-90.3075,FREDERICKTOWN
USC00237506,37.633,-91.5363,SALEM
USC00231087,37.66688,-93.10691,BUFFALO 2N
USC00230789,37.6164,-93.3914,BOLIVAR 1 NE
USC00234825,37.6849,-92.6936,LEBANON 2W
USC00236641,37.7341,-89.92,PERRYVILLE WATER PLT
USC00238082,37.6968,-93.7725,STOCKTON DAM
USC00232809,37.7922,-90.4102,FARMINGTON
USC00238777,37.81313,-92.23141,WAYNESVILLE 2 W
USC00236826,37.8958,-90.8411,POTOSI 4 SW
USC00236777,37.90495,-93.31678,POMME DE TERRE DAM
USC00237263,37.9567,-91.7762,ROLLA MISSOURI S&T
USW00013997,38.1318,-91.76461,VICHY ROLLA NATL AP
USC00230204,38.1872,-94.0283,APPLETON CITY
USC00232850,38.23056,-90.39806,FESTUS
USC00231145,38.2612,-94.405,BUTLER 4W
USC00237300,38.4505,-91.3755,ROSEBUD
USC00238603,38.4326,-92.8398,VERSAILLES
USC00233043,38.4583,-91.7027,FREEDOM
USC00234271,38.5852,-92.1825,JEFFERSON CITY WTR PL
USC00237452,38.6291,-90.2706,ST LOUIS SCIENCE CENTER
USW00003963,38.59111,-92.15583,JEFFERSON CITY MEMORIAL AP
USC00231189,38.6277,-92.5544,CALIFORNIA
USC00237398,38.6856,-90.5231,ST CHARLES 7 SSW
USW00003966,38.65722,-90.65583,ST LOUIS SPIRIT OF ST LOUIS AP
USC00237632,38.6752,-93.2227,SEDALIA WATER PLANT
USC00238805,38.6989,-90.6828,WELDON SPRING NWS
USC00238712,38.7841,-93.8008,WARRENSBURG 4NW
USW00013994,38.7525,-90.3736,ST LOUIS LAMBERT INTL AP
USC00237397,38.8147,-90.5169,ST CHARLES ELM POINT
USC00238725,38.835,-91.1386,WARRENTON 1 N
USC00233079,38.8484,-91.9421,FULTON
USW00003945,38.8169,-92.2183,COLUMBIA REGIONAL AP
USC00232568,38.868,-94.0352,ELM
USC00238223,38.9663,-93.4195,SWEET SPRINGS
USC00236012,39.0172,-92.7558,NEW FRANKLIN 1W
USW00013991,39.1341,-93.2225,MARSHALL
USC00234154,39.0647,-94.3861,INDEPENDENCE
USW00013988,39.1208,-94.5969,KANSAS CITY DOWNTOWN AP
USC00232591,39.156,-90.7832,ELSBERRY 1 S
USW00003947,39.2972,-94.7306,KANSAS CITY INTL AP
USC00238577,39.3076,-91.4926,VANDALIA
USC00231640,39.373,-90.9052,CLARKSVILLE L&D 24
USC00230856,39.3444,-91.171,BOWLING GREEN 1 E
USC00231340,39.3594,-93.4886,CARROLLTON
USC00235671,39.4194,-92.4369,MOBERLY
USC00237514,39.4247,-92.8106,SALISBURY
USC00231037,39.42472,-93.13306,BRUNSWICK
USC00237578,39.6361,-91.2494,SAVERTON LOCK AND DAM 22
USC00235708,39.635,-91.72306,MONROE CITY
USC00237720,39.6828,-92.0463,SHELBINA
USC00233601,39.7233,-91.3719,HANNIBAL WATER WORKS
USC00233568,39.7425,-94.0347,HAMILTON 2W
USC00231580,39.775,-93.5357,CHILLICOTHE 2S
USC00230980,39.765,-93.0594,BROOKFIELD
USC00230143,39.8913,-94.36,AMITY 4 NE
USC00238051,39.9713,-91.8872,STEFFENVILLE
USC00236357,39.9807,-95.1465,OREGON
USC00238444,40.0824,-93.6086,TRENTON
USW00014938,40.09722,-92.54333,KIRKSVILLE REGIONAL AP
USC00231275,40.1433,-91.5158,CANTON L AND D 20
USC00234544,40.2057,-92.5748,KIRKSVILLE
USC00237963,40.2472,-93.7158,SPICKARD 7 W
USC00230608,40.2575,-94.0269,BETHANY
USC00230051,40.2486,-94.3308,ALBANY
USC00231822,40.2394,-94.6833,CONCEPTION
USC00236866,40.3986,-93.584,PRINCETON
USC00235340,40.3458,-94.8341,MARYVILLE 2E
USC00235492,40.4575,-92.1822,MEMPHIS
USC00238523,40.475,-93.0031,UNIONVILLE
USC00237475,38.7555,-90.6105,ST PETERS 2 SSE
USC00235050,39.7505,-92.5065,LONG BRANCH RESERVOIR
USC00234982,39.857,-93.1497,LINNEUS 3SE
USC00231600,39.5253,-91.645,CLARENCE CANNON DAM
USC00233838,39.0733,-93.7075,HIGGINSVILLE
USW00053901,36.87806,-91.9025,WEST PLAINS MUNICIPAL AP
USC00234382,39.3667,-94.3294,KEARNEY 3E
USC00236745,38.8099,-94.2647,PLEASANT HILL WFO
USC00231801,38.9422,-92.3199,COLUMBIA U OF M
USW00053904,38.92861,-90.42806,ST CHARLES COUNTY AP
USW00013995,37.23985,-93.39007,SPRINGFIELD WSO AP
USC00231711,38.395,-93.7711,CLINTON
USC00237116,39.2422,-93.97,RICHMOND 3S
USC00230368,36.875,-92.852,AVA 12SW
USW00013993,39.7736,-94.9233,ST JOSEPH ROSECRANS MEMORIAL AP
USC00231748,38.48452,-93.2556,COLE CAMP 3NW
USW00094010,48.409,-106.5144,ST. MARIE
USC00243378,45.0316,-110.7036,GARDINER
USC00240743,45.0429,-105.4799,BIDDLE 8 SW
USC00245870,45.1758,-105.7516,MOORHEAD 9 NE
USC00246918,45.1769,-109.2571,RED LODGE
USC00240088,45.2088,-104.2647,ALBION 1 N
USC00245961,45.2436,-109.7311,MYSTIC LAKE
USC00240775,45.2774,-111.3252,BIG SKY 2WNW
USC00242409,45.209,-112.639,DILLON U OF MONTANA WESTERN
USC00249240,45.3127,-107.9383,YELLOWTAIL DAM
USC00241102,45.3261,-108.9091,BRIDGER 2 N
USC00248597,45.2926,-111.9478,VIRGINIA CITY
USC00242793,45.3394,-111.7122,ENNIS
USC00247740,45.3242,-105.9137,SONNETTE 7 SW
USC00244506,45.4732,-109.0105,JOLIET
USC00246190,45.4349,-109.808,NYE #2
USC00245080,45.4955,-110.559,LIVINGSTON 12 S
USC00246157,45.4875,-111.6336,NORRIS MADISON POWER HOUSE
USC00247034,45.5022,-104.4477,RIDGEWAY 1 S
USC00241297,45.5397,-106.9597,BUSBY
USC00241938,45.6444,-109.2675,COLUMBUS
USC00249067,45.6177,-113.4513,WISDOM
USC00241044,45.6621,-111.4063,BOZEMAN MONTANA STATE UNIVERSITY
USC00241047,45.6729,-111.1547,BOZEMAN 6 W EXP FARM
USC00243915,45.7316,-107.6091,HARDIN
USC00240802,45.7716,-108.4811,BILLINGS WATER TREATMENT PLANT
USW00024132,45.788,-111.1608,BOZEMAN GALLATIN FIELD AP
USC00242421,45.751,-112.7547,DIVIDE
USC00241084,45.8161,-106.2313,BRANDENBERG
USW00024033,45.8069,-108.5422,BILLINGS INTERNATIONAL AIRPORT
USC00240780,45.8326,-109.9511,BIG TIMBER
USC00242689,45.8863,-104.5478,EKALAKA
USC00246691,45.8525,-105.035,POWDERVILLE 8 NNE
USC00241905,45.8944,-106.6336,COLSTRIP
USC00244364,45.9352,-107.1375,HYSHAM 25 SSE
USC00244345,45.9227,-108.2444,HUNTLEY EXPERIMENTAL STATION
USC00246862,45.9718,-109.2537,RAPELJE
USC00249023,46.0305,-110.5055,WILSALL 8 ENE
USC00245603,46.1047,-110.05,MELVILLE 4 W
USC00240199,46.1308,-112.9333,ANACONDA
USC00241008,46.231,-112.1138,BOULDER
USC00243098,46.2719,-106.6744,FORSYTH
USC00243885,46.2552,-114.1641,HAMILTON
USC00245754,46.2858,-105.2919,MIZPAH 4 NNW
USC00244358,46.2941,-107.2277,HYSHAM
USC00247261,46.2986,-109.2561,RYEGATE
USC00248324,46.331,-111.5383,TOWNSEND
USC00246472,46.3158,-113.3,PHILLIPSBURG RANGER STATION
USC00244954,46.3615,-110.5998,LENNEP 5 SW
USC00246601,46.4177,-104.5163,PLEVNA
USC00243939,46.4328,-109.831,HARLOWTON
USC00242275,46.391,-112.7974,DEER LODGE 3 W
USC00247214,46.441,-108.5397,ROUNDUP
USC00247263,46.5333,-109.3441,RYEGATE 18 NNW
USC00248930,46.5436,-110.9,WHITE SULPHUR SPRINGS #2
USC00242738,46.5631,-112.4342,ELLISTON
USW00024144,46.6056,-111.9636,HELENA AIRPORT ASOS
USC00244545,46.6501,-109.48,JUDITH GAP 13 E
USC00241518,46.7446,-104.309,CARLYLE 13 NW
USC00244386,46.6826,-107.2039,INGOMAR 11 NE
USC00248165,46.7938,-105.3021,TERRY
USC00243013,46.8217,-108.3724,FLATWILLOW 4 ENE
USC00245740,46.9244,-114.0911,MISSOULA 6 NW WFO
USW00024153,46.9208,-114.0925,MISSOULA INTERNATIONAL AP
USC00248957,46.9878,-104.1567,WIBAUX 2 E
USC00243727,47.0256,-108.8035,GRASS RANGE
USC00244193,46.9997,-109.8704,HOBSON
USC00244241,46.9907,-112.0116,HOLTER DAM
USC00240075,47.0036,-114.4781,ALBERTON
USC00241875,47.0568,-106.6166,COHAGEN
USW00024036,47.0492,-109.4578,LEWISTOWN AP
USC00243581,47.1065,-104.7183,GLENDIVE
USC00247864,47.155,-110.2238,STANFORD
USW00024159,47.1929,-114.8903,SUPERIOR
USC00241552,47.2192,-111.7105,CASCADE 5 S
USC00247448,47.2141,-113.5204,SEELEY LAKE RANGER STATION
USW00094051,47.32583,-106.9475,JORDAN AP
USC00248498,47.3391,-108.4992,VALENTINE
USC00242347,47.3181,-109.9372,DENTON
USC00247318,47.3036,-115.0909,SAINT REGIS 1 NE
USC00243984,47.3889,-115.4225,HAUGAN 1 W
USC00241758,47.4122,-105.59547,CIRCLE
USC00247382,47.4536,-104.3379,SAVAGE
USW00024143,47.4733,-111.3822,GREAT FALLS AIRPORT
USC00248021,47.4773,-111.7375,SUN RIVER 4 S
USC00240364,47.4926,-112.397,AUGUSTA
USC00247540,47.5315,-110.5764,SHONKIN 7 S
USC00243749,47.4883,-111.2792,GREAT FALLS 16ST
USC00248211,47.5932,-115.3595,THOMPSON FALLS PH
USC00246635,47.6749,-114.1905,POLSON
USC00246640,47.6775,-114.2419,POLSON KERR DAM
USC00247560,47.7283,-104.1468,SIDNEY
USC00248569,47.8799,-105.3686,VIDA 6 NE
USC00243113,47.8305,-110.6609,FORT BENTON
USC00241737,47.8205,-112.1921,CHOTEAU
USC00240755,47.8751,-114.0331,BIGFORK 13 S
USC00248380,47.8669,-115.6277,TROUT CREEK RS
USC00249900,47.9185,-108.5244,ZORTMAN
USC00245153,47.9363,-110.5024,LOMA
USC00241984,48.0802,-107.525,CONTENT 4 NNE
USC00245020,47.95785,-115.21447,LIBBY 32 SSE
USC00243176,48.01205,-106.41174,FORT PECK POWER PLANT
USC00244084,48.08,-116.0014,HERON 2 NW
USW00094017,48.09444,-105.57444,WOLF POINT INTL AP
USC00242122,48.1502,-104.5088,CULBERTSON
USC00241974,48.1737,-111.9502,CONRAD
USC00242104,48.1889,-114.1343,CRESTON
USW00094008,48.2138,-106.6214,GLASGOW INTERNATIONAL AP
USC00244180,48.3477,-107.1533,HINSDALE 4 SW
USC00244328,48.3426,-114.0217,HUNGRY HORSE DAM
USC00245015,48.4036,-115.5392,LIBBY 1 NE RS
USC00247265,48.4661,-107.3528,SACO 1 NNW
USC00242629,48.4472,-113.2236,EAST GLACIER
USC00248902,48.408,-114.3594,WHITEFISH
USC00248390,48.4806,-115.9062,TROY
USC00241088,48.5155,-105.2991,BREDETTE
USC00243110,48.4982,-109.8014,FORT ASSINIBOINE
USC00241692,48.519,-110.9694,CHESTER
USC00247500,48.5133,-111.8551,SHELBY
USC00248809,48.500280000000004,-113.98472,W GLACIER
USC00241722,48.5884,-109.2266,CHINOOK
USW00094012,48.5428,-109.7633,HAVRE AP ASOS
USC00244512,48.5595,-110.7719,JOPLIN
USC00246218,48.5497,-114.5739,OLNEY
USW00024137,48.6033,-112.3752,CUT BANK AIRPORT
USC00242550,48.7166,-111.4757,DUNKIRK 19NNE
USC00246238,48.6955,-106.3154,OPHEIM 12 SSE
USC00246586,48.78,-104.5678,PLENTYWOOD
USC00247292,48.7386,-113.4295,ST. MARY
USC00248777,48.8744,-104.0502,WESTBY
USC00247996,48.8869,-111.7275,SUNBURST 8 E
USC00242827,48.8978,-115.0644,EUREKA RANGER STATION
USC00247620,48.998,-110.2157,SIMPSON 6 N - WILDHORSE
USC00243617,48.9754,-111.3989,GOLDBUTTE 7 N
USC00246893,48.9976,-104.5751,RAYMOND BORDER STATION
USC00246236,48.9988,-106.3799,OPHEIM 10 N
USC00246672,48.9977,-107.833,PORT OF MORGAN
USC00245712,46.8747,-111.1643,MILLEGAN 14 SE
USC00248415,48.9992,-108.3895,TURNER 11N
USC00245011,48.41,-115.318,LIBBY DAM (BASE)
USC00245334,48.3589,-107.8714,MALTA
USC00243753,47.4615,-111.385,GREAT FALLS WFO
USC00249187,48.9513,-115.6266,YAAK 9NNE
USC00246647,46.1971,-108.004,POMPEYS PILLAR 15N
USC00247248,48.8539,-110.5969,RUDYARD 21 N
USC00240801,45.7508,-108.5705,BILLINGS WFO
USW00024138,45.2575,-112.5544,DILLON AIRPORT
USC00245983,48.1322,-106.3536,NASHUA #2
USC00244558,48.3042,-114.2636,KALISPELL GLACIER AIRPORT
USC00247247,48.2774,-110.6022,RUDYARD 19S
USC00247967,45.911,-113.7394,SULA 14 NE
USC00247220,46.3254,-108.7402,ROUNDUP 15 SW
USC00247342,47.5775,-108.7283,SAND CREEK
USW00094949,40.6005,-98.4258,HASTINGS MUNICIPAL AP
USC00251450,40.6944,-99.7008,CANADAY STEAM PLANT
USC00258320,40.02368,-98.08099,SUPERIOR
USC00253515,40.0136,-101.9408,HAIGLER
USC00253595,40.0892,-99.2133,HARLAN COUNTY LAKE
USC00250760,40.0502,-101.5326,BENKELMAN
USC00256570,40.1118,-96.1515,PAWNEE CITY
USC00252820,40.0738,-97.1669,FAIRBURY 5S
USC00257070,40.0977,-98.5197,RED CLOUD
USC00250640,40.1305,-99.8277,BEAVER CITY
USC00253735,40.175,-97.5902,HEBRON
USC00258628,40.17396,-101.06124,TRENTON DAM
USC00258410,40.2381,-96.0847,TABLE ROCK 4N
USC00252065,40.2332,-100.8301,CULBERTSON
USC00251415,40.2847,-100.1433,CAMBRIDGE
USC00250435,40.3705,-95.7469,AUBURN 5 ESE
USC00258465,40.3544,-96.1938,TECUMSEH 1S
USC00255388,40.3761,-100.2227,MEDICINE CREEK DAM
USC00253910,40.4518,-99.3802,HOLDREGE
USC00253175,40.5313,-97.5963,GENEVA
USC00255565,40.5155,-98.9513,MINDEN
USW00024020,40.52333,-101.03445,HAYES CENTER
USC00254110,40.5209,-101.655,IMPERIAL
USC00253660,40.6471,-98.3835,HASTINGS 4N
USC00252100,40.6741,-100.4936,CURTIS 3NNE
USC00252020,40.6092,-96.872,CRETE 4ESE
USC00255810,40.6986,-95.8866,NEBRASKA CITY 2NW
USC00253065,40.6558,-97.2208,FRIEND 3E
USC00252790,40.6864,-100.0536,EUSTIS 2 NW
USC00254335,40.7258,-99.0133,KEARNEY 4 NE
USC00258920,40.8433,-101.2094,WALLACE 2W
